graph;K;solution;size;gap;runtime(s);optimal?
w_lit_graph_400_40_1.txt;0.75;[49, 61, 80, 90, 120, 121, 225, 257, 334, 366];10;0.4;900.01;False
w_lit_graph_400_40_1.txt;1;[66, 92, 130, 164, 207, 223, 236, 272, 306, 335, 373];11;0.36363636363636365;900.02;False
w_lit_graph_300_20_2.txt;0.1;[40, 44, 46, 61, 84, 106, 107, 162, 185, 240];10;0.2;900.02;False
w_lit_graph_300_20_2.txt;0.25;[9, 42, 46, 51, 70, 99, 106, 107, 155, 278, 282];11;0.2727272727272727;900.01;False
w_lit_graph_300_20_2.txt;0.5;[9, 42, 44, 51, 60, 63, 70, 99, 106, 122, 147, 184, 278];13;0.3076923076923077;900.01;False
w_lit_graph_300_20_2.txt;0.75;[9, 42, 44, 46, 51, 86, 99, 105, 107, 172, 207, 224, 256, 270, 282, 297];16;0.3125;900.02;False
w_lit_graph_300_20_2.txt;1;[9, 40, 42, 44, 46, 51, 82, 84, 99, 106, 107, 145, 172, 198, 230, 247, 256, 297];18;0.3333333333333333;900.02;False
w_lit_graph_400_30_1.txt;0.1;[48, 109, 180, 238, 309, 342, 345, 381];8;0.25;900.0;False
w_lit_graph_400_30_1.txt;0.25;[29, 31, 58, 130, 150, 243, 306, 358, 373];9;0.3333333333333333;900.0;False
w_lit_graph_400_30_1.txt;0.5;[10, 15, 47, 48, 59, 187, 260, 267, 294, 377];10;0.4;900.0;False
w_lit_graph_400_30_1.txt;0.75;[19, 30, 63, 70, 89, 104, 111, 135, 160, 211, 243, 277, 311];13;0.46153846153846156;900.01;False
w_lit_graph_400_30_1.txt;1;[22, 47, 60, 86, 142, 189, 197, 234, 238, 263, 283, 294, 309, 311, 391];15;0.4666666666666667;900.01;False
w_lit_graph_200_40_1.txt;0.1;[8, 50, 94, 158, 178];5;0.0;9.55;True
w_lit_graph_200_40_1.txt;0.25;[8, 48, 50, 158, 178, 196];6;0.0;35.16;True
w_lit_graph_200_40_1.txt;0.5;[17, 66, 104, 129, 173, 178, 196];7;0.0;260.74;True
w_lit_graph_200_40_1.txt;0.75;[8, 48, 50, 66, 83, 103, 125, 144];8;0.0;753.74;True
w_lit_graph_200_40_1.txt;1;[6, 31, 35, 52, 69, 98, 125, 144, 177, 186];10;0.2;900.02;False
w_lit_graph_100_50_2.txt;0.1;[18, 45, 56];3;0.0;0.05;True
w_lit_graph_100_50_2.txt;0.25;[20, 56, 63, 84];4;0.0;0.27;True
w_lit_graph_100_50_2.txt;0.5;[9, 56, 63, 84];4;0.0;0.17;True
w_lit_graph_100_50_2.txt;0.75;[14, 18, 21, 25, 56, 75];6;0.0;3.79;True
w_lit_graph_100_50_2.txt;1;[9, 21, 25, 56, 75, 84];6;0.0;0.83;True
w_lit_graph_400_40_2.txt;0.1;[30, 86, 181, 236, 332, 396];6;0.3333333333333333;900.01;False
w_lit_graph_400_40_2.txt;0.25;[5, 17, 41, 88, 116, 183, 236];7;0.2857142857142857;900.01;False
w_lit_graph_400_40_2.txt;0.5;[0, 18, 34, 115, 119, 314, 328, 371];8;0.375;900.01;False
w_lit_graph_400_40_2.txt;0.75;[179, 236, 274, 311, 314, 350, 364, 370, 371, 398];10;0.4;900.01;False
w_lit_graph_400_40_2.txt;1;[15, 111, 119, 193, 226, 299, 314, 319, 328, 365, 371];11;0.36363636363636365;900.0;False
w_lit_graph_300_20_1.txt;0.1;[57, 105, 106, 167, 181, 202, 214, 245, 272, 291];10;0.2;900.01;False
w_lit_graph_300_20_1.txt;0.25;[7, 45, 48, 68, 84, 106, 137, 150, 202, 213, 222, 293];12;0.25;900.01;False
w_lit_graph_300_20_1.txt;0.5;[21, 43, 50, 57, 82, 105, 106, 155, 159, 174, 202, 245, 291, 298];14;0.35714285714285715;900.02;False
w_lit_graph_300_20_1.txt;0.75;[7, 16, 33, 46, 68, 71, 84, 89, 99, 134, 138, 186, 212, 278, 282, 287, 291];17;0.35294117647058826;900.01;False
w_lit_graph_300_20_1.txt;1;[3, 16, 23, 68, 84, 98, 102, 117, 134, 136, 159, 183, 186, 223, 238, 244, 277, 282, 295];19;0.3684210526315789;900.02;False
w_lit_graph_400_50_1.txt;0.1;[91, 104, 203, 204, 245];5;0.0;568.26;True
w_lit_graph_400_50_1.txt;0.25;[31, 89, 145, 201, 230, 300];6;0.3333333333333333;900.01;False
w_lit_graph_400_50_1.txt;0.5;[1, 223, 237, 244, 279, 280, 320];7;0.42857142857142855;900.01;False
w_lit_graph_400_50_1.txt;0.75;[0, 1, 57, 89, 173, 208, 251, 352];8;0.375;900.01;False
w_lit_graph_400_50_1.txt;1;[25, 61, 69, 123, 138, 254, 300, 332, 364];9;0.4444444444444444;900.01;False
w_lit_graph_400_20_4.txt;0.1;[28, 43, 46, 50, 54, 65, 71, 102, 147, 161, 335];11;0.2727272727272727;900.0;False
w_lit_graph_400_20_4.txt;0.25;[5, 33, 39, 65, 160, 161, 277, 309, 324, 348, 365, 372, 383];13;0.38461538461538464;900.0;False
w_lit_graph_400_20_4.txt;0.5;[5, 17, 141, 184, 208, 219, 233, 275, 284, 289, 299, 302, 351, 380];14;0.35714285714285715;900.01;False
w_lit_graph_400_20_4.txt;0.75;[152, 153, 161, 164, 173, 177, 178, 214, 255, 263, 273, 308, 335, 347, 348, 352, 380, 391];18;0.4444444444444444;900.0;False
w_lit_graph_400_20_4.txt;1;[33, 43, 72, 78, 102, 136, 152, 178, 226, 275, 277, 338, 347, 348, 351, 365, 380, 384, 392, 398];20;0.4;900.01;False
w_lit_graph_300_20_4.txt;0.1;[12, 29, 130, 153, 181, 229, 232, 255, 261, 286];10;0.2;900.01;False
w_lit_graph_300_20_4.txt;0.25;[2, 57, 58, 118, 137, 161, 185, 193, 239, 241, 277, 286];12;0.25;900.01;False
w_lit_graph_300_20_4.txt;0.5;[4, 29, 52, 54, 74, 83, 96, 164, 168, 189, 215, 219, 273];13;0.3076923076923077;900.02;False
w_lit_graph_300_20_4.txt;0.75;[7, 22, 53, 58, 66, 93, 130, 168, 192, 202, 206, 241, 248, 250, 255, 283, 287];17;0.35294117647058826;900.02;False
w_lit_graph_300_20_4.txt;1;[2, 26, 69, 89, 93, 96, 106, 135, 164, 173, 181, 183, 185, 202, 206, 229, 255, 286, 299];19;0.3157894736842105;900.02;False
w_lit_graph_100_20_4.txt;0.1;[8, 20, 25, 48, 61, 62, 82];7;0.0;0.14;True
w_lit_graph_100_20_4.txt;0.25;[8, 12, 13, 20, 46, 53, 72, 98];8;0.0;0.23;True
w_lit_graph_100_20_4.txt;0.5;[3, 6, 8, 22, 25, 30, 40, 45, 61, 79];10;0.0;2.11;True
w_lit_graph_100_20_4.txt;0.75;[2, 6, 8, 36, 40, 42, 43, 47, 49, 53, 63, 93];12;0.0;8.41;True
w_lit_graph_100_20_4.txt;1;[6, 8, 20, 22, 25, 38, 45, 50, 62, 82, 93, 94, 95];13;0.0;16.08;True
w_lit_graph_400_50_2.txt;0.1;[162, 212, 296, 321, 327];5;0.0;636.95;True
w_lit_graph_400_50_2.txt;0.25;[66, 212, 275, 276, 282, 396];6;0.3333333333333333;900.01;False
w_lit_graph_400_50_2.txt;0.5;[28, 155, 267, 271, 277, 281, 395];7;0.42857142857142855;900.01;False
w_lit_graph_400_50_2.txt;0.75;[7, 14, 45, 72, 78, 100, 116, 148];8;0.375;900.01;False
w_lit_graph_400_50_2.txt;1;[107, 168, 208, 223, 232, 249, 281, 296, 348];9;0.4444444444444444;900.01;False
w_lit_graph_200_20_4.txt;0.1;[0, 3, 13, 31, 58, 89, 117, 140, 161];9;0.0;61.78;True
w_lit_graph_200_20_4.txt;0.25;[44, 51, 71, 79, 88, 107, 129, 132, 147, 198];10;0.0;299.14;True
w_lit_graph_200_20_4.txt;0.5;[13, 35, 53, 58, 59, 88, 89, 95, 97, 107, 120, 161];12;0.16666666666666666;900.01;False
w_lit_graph_200_20_4.txt;0.75;[3, 8, 26, 35, 37, 41, 58, 62, 75, 82, 90, 106, 128, 161, 185];15;0.26666666666666666;900.0;False
w_lit_graph_200_20_4.txt;1;[8, 26, 37, 41, 43, 69, 75, 101, 106, 114, 128, 132, 161, 170, 171, 174, 185];17;0.23529411764705882;900.02;False
w_lit_graph_100_50_1.txt;0.1;[29, 39, 56, 59];4;0.0;0.3;True
w_lit_graph_100_50_1.txt;0.25;[21, 26, 29, 51];4;0.0;0.24;True
w_lit_graph_100_50_1.txt;0.5;[8, 12, 47, 70, 80];5;0.0;0.65;True
w_lit_graph_100_50_1.txt;0.75;[6, 8, 12, 83, 91, 92];6;0.0;2.01;True
w_lit_graph_100_50_1.txt;1;[6, 27, 29, 54, 59, 60, 96];7;0.0;20.43;True
w_lit_graph_400_50_4.txt;0.1;[35, 45, 70, 373, 377];5;0.0;655.24;True
w_lit_graph_400_50_4.txt;0.25;[31, 299, 341, 382, 395];5;0.0;402.31;True
w_lit_graph_400_50_4.txt;0.5;[25, 180, 182, 199, 201, 289, 376];7;0.42857142857142855;900.01;False
w_lit_graph_400_50_4.txt;0.75;[40, 63, 132, 154, 213, 249, 255, 355];8;0.375;900.01;False
w_lit_graph_400_50_4.txt;1;[33, 101, 151, 178, 182, 197, 267, 368, 379];9;0.3333333333333333;900.01;False
w_lit_graph_400_40_3.txt;0.1;[10, 68, 131, 143, 322, 323];6;0.16666666666666666;900.02;False
w_lit_graph_400_40_3.txt;0.25;[2, 37, 68, 81, 86, 252, 278];7;0.2857142857142857;900.01;False
w_lit_graph_400_40_3.txt;0.5;[59, 72, 155, 179, 181, 322, 329, 349];8;0.375;900.01;False
w_lit_graph_400_40_3.txt;0.75;[12, 33, 37, 55, 142, 239, 306, 346, 378, 393];10;0.4;900.0;False
w_lit_graph_400_40_3.txt;1;[12, 26, 33, 57, 78, 86, 202, 279, 346, 355, 384];11;0.36363636363636365;900.01;False
w_lit_graph_200_20_2.txt;0.1;[7, 32, 42, 76, 89, 115, 134, 193, 196];9;0.0;45.73;True
w_lit_graph_200_20_2.txt;0.25;[0, 34, 42, 50, 56, 63, 75, 76, 102, 117];10;0.0;180.3;True
w_lit_graph_200_20_2.txt;0.5;[42, 47, 55, 75, 82, 100, 102, 109, 115, 117, 134, 159];12;0.16666666666666666;900.01;False
w_lit_graph_200_20_2.txt;0.75;[15, 17, 19, 28, 42, 55, 63, 82, 102, 110, 134, 149, 167, 193, 197];15;0.26666666666666666;900.01;False
w_lit_graph_200_20_2.txt;1;[3, 19, 25, 46, 55, 59, 63, 76, 82, 84, 100, 102, 103, 110, 134, 149, 168];17;0.23529411764705882;900.01;False
w_lit_graph_100_40_3.txt;0.1;[90, 92, 94, 97, 99];5;0.0;0.38;True
w_lit_graph_100_40_3.txt;0.25;[2, 30, 67, 92, 99];5;0.0;0.24;True
w_lit_graph_100_40_3.txt;0.5;[17, 21, 27, 60, 72, 90];6;0.0;0.69;True
w_lit_graph_100_40_3.txt;0.75;[5, 32, 40, 48, 66, 71, 82];7;0.0;3.21;True
w_lit_graph_100_40_3.txt;1;[23, 26, 51, 79, 85, 90, 93, 96];8;0.0;4.02;True
w_lit_graph_300_50_1.txt;0.1;[9, 202, 242, 265, 288];5;0.0;220.44;True
w_lit_graph_300_50_1.txt;0.25;[14, 119, 147, 158, 233];5;0.0;185.43;True
w_lit_graph_300_50_1.txt;0.5;[122, 146, 187, 209, 212, 267];6;0.16666666666666666;900.01;False
w_lit_graph_300_50_1.txt;0.75;[14, 72, 99, 150, 187, 229, 233, 282];8;0.375;900.01;False
w_lit_graph_300_50_1.txt;1;[2, 26, 43, 60, 114, 149, 182, 263];8;0.25;900.01;False
