filename;numVertices;numEdges;kWeight;maxIterations;removeVerticesPercentage;insertionMethod;destructionMethod;reconstructionMethod;runtime(ms);size;solution
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.25;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;29412;10;[3970, 453, 3638, 2694, 3798, 710, 3976, 3992, 3226, 3051]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.25;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;31061;10;[3638, 2694, 2295, 3976, 3992, 3689, 3897, 3051, 716, 2477]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.25;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;29622;10;[3904, 2116, 3638, 199, 3976, 3992, 3320, 3994, 3051, 1163]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.25;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;26972;10;[3638, 2694, 1814, 2295, 3976, 3992, 3051, 716, 3998, 3983]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.25;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;159615;10;[3904, 2116, 3638, 3990, 199, 3976, 3992, 3320, 3051, 1163]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.25;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;30164;10;[3638, 2694, 1814, 2295, 3976, 3992, 3051, 716, 3998, 3983]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.25;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;29623;10;[2176, 3330, 2020, 3956, 629, 3638, 2694, 3976, 3992, 3051]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.25;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;29573;10;[3330, 484, 2852, 3638, 199, 3976, 3992, 3051, 604, 3997]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.25;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;151889;10;[3330, 484, 2852, 3638, 199, 3976, 3992, 3993, 3051, 604]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.25;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;38842;10;[2116, 2917, 3941, 3638, 199, 3976, 3992, 3320, 3912, 3051]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.25;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;38658;10;[1392, 720, 3638, 2694, 3976, 3992, 1289, 3051, 3995, 750]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.25;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;35308;10;[453, 3638, 2694, 3798, 710, 3976, 3992, 3993, 3226, 3051]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.25;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;108165;10;[2176, 3330, 2020, 629, 3638, 2694, 3976, 3992, 3978, 3051]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;31816;11;[3344, 52, 2469, 1559, 2473, 1290, 2554, 1659, 3675, 1580, 813]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;37255;12;[3971, 2473, 1290, 1580, 748, 813, 3344, 2419, 1559, 3704, 1114, 1659]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;35580;12;[648, 2632, 361, 1290, 3051, 1580, 237, 3183, 3344, 2225, 370, 3999]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;48081;12;[2473, 1290, 1580, 748, 813, 3344, 3252, 1559, 3289, 1114, 1659, 3998]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;31046;11;[3344, 2225, 370, 2167, 648, 361, 1290, 3051, 1580, 237, 430]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;30717;11;[3344, 2225, 370, 2167, 648, 361, 1290, 3051, 1580, 237, 430]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;36847;12;[648, 361, 1290, 3051, 2923, 1580, 237, 3344, 2225, 370, 2133, 3996]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;162260;12;[2473, 1290, 1580, 748, 813, 3344, 3252, 1559, 3289, 1114, 1659, 3997]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;38500;12;[648, 2632, 361, 1290, 3051, 1580, 237, 3183, 3344, 2225, 370, 3997]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;34379;12;[648, 361, 1290, 3051, 2923, 1580, 237, 3344, 2225, 370, 2133, 3996]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;32799;11;[3344, 2225, 370, 2167, 648, 361, 1290, 3051, 1580, 237, 430]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;180552;12;[1607, 648, 2632, 361, 1290, 3051, 1580, 237, 3344, 2225, 370, 3999]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;36821;11;[3344, 52, 2469, 1559, 2473, 1290, 2554, 1659, 3675, 1580, 813]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;36474;11;[3344, 52, 2469, 1559, 2473, 1290, 2554, 1659, 3675, 1580, 813]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;38653;11;[3344, 52, 2469, 1559, 2473, 1290, 2554, 1659, 3675, 1580, 813]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;129550;12;[2473, 1290, 1580, 748, 813, 3344, 2419, 1559, 3959, 3704, 1114, 1659]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;40786;13;[3872, 3616, 416, 449, 3172, 1290, 3344, 1392, 883, 3603, 3125, 411, 3774]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;36798;13;[3872, 3616, 416, 449, 3172, 1290, 3344, 1392, 883, 3603, 2714, 411, 3774]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;40243;13;[3872, 3616, 416, 449, 3172, 1290, 3344, 1392, 883, 3603, 3123, 411, 3774]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;43426;13;[3872, 3616, 416, 449, 1889, 3172, 1290, 1997, 3344, 1392, 883, 3508, 411]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;41796;13;[3872, 3616, 416, 449, 1889, 3172, 1290, 1997, 3344, 1392, 883, 3508, 411]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;37945;13;[3872, 3616, 416, 449, 1889, 3172, 3977, 1290, 3344, 1392, 883, 3508, 411]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;39912;13;[3872, 3616, 416, 449, 1889, 3172, 1290, 3344, 1392, 883, 3508, 411, 3711]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;154501;13;[3872, 3616, 416, 449, 3172, 1290, 3344, 1392, 883, 3603, 3125, 411, 3774]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;41536;13;[3872, 3616, 416, 449, 3172, 1290, 3344, 1392, 883, 3603, 3125, 411, 3774]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;39739;13;[3872, 3616, 416, 449, 3172, 1290, 3344, 1392, 883, 3603, 3125, 411, 3774]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;40714;13;[3872, 3616, 416, 449, 1889, 3172, 1290, 3344, 1392, 883, 3508, 411, 3711]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;154492;13;[3872, 3616, 416, 449, 1889, 3172, 3977, 1290, 3344, 1392, 883, 3508, 411]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;51211;13;[3872, 3616, 416, 449, 1889, 3172, 1290, 3344, 1392, 883, 3508, 411, 3711]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;49020;13;[3872, 3616, 416, 449, 1889, 3172, 1290, 1997, 3344, 1392, 883, 3508, 411]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;45123;13;[3872, 3616, 416, 449, 1889, 3172, 3977, 1290, 3344, 1392, 883, 3508, 411]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;132441;13;[3872, 3616, 416, 449, 3172, 1864, 1290, 3344, 1392, 883, 3603, 411, 3774]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;48957;15;[2913, 2561, 1444, 453, 3750, 2278, 1322, 1677, 1233, 3987, 2420, 1430, 2391, 797, 2557]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;44980;15;[2913, 3906, 3299, 1444, 1316, 453, 3750, 3978, 3947, 2420, 3991, 1084, 669, 3262, 1470]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;50001;15;[2913, 1058, 1444, 453, 3750, 1322, 2796, 1677, 305, 2420, 2772, 3958, 2391, 3996, 797]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;63126;15;[2913, 677, 3750, 2705, 2420, 3220, 3156, 276, 341, 2902, 598, 3161, 156, 3870, 3998]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;51905;15;[2913, 677, 3750, 41, 2705, 2420, 3220, 3156, 276, 341, 2902, 3991, 3161, 156, 3870]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;50457;15;[1664, 2913, 1444, 453, 3750, 232, 3598, 1487, 2420, 438, 2391, 797, 3997, 2911, 767]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;52420;15;[2913, 677, 3750, 2705, 81, 2420, 3220, 3156, 276, 341, 2902, 3161, 156, 3870, 3998]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;169786;14;[2913, 3750, 43, 3501, 2705, 2420, 3220, 3156, 2902, 2234, 924, 3005, 3262, 1278]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;50169;14;[2913, 3750, 43, 3501, 2705, 2420, 3220, 3156, 2902, 2234, 924, 3005, 3262, 1278]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;52346;15;[1664, 2913, 1444, 453, 3750, 232, 2899, 2420, 3796, 1685, 2391, 2458, 797, 2911, 3967]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;42976;14;[2913, 3750, 43, 3501, 2705, 2420, 3220, 3156, 2902, 2234, 924, 3005, 3262, 1278]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;180560;14;[2913, 3750, 43, 3501, 2705, 2420, 3220, 3156, 2902, 2234, 924, 3005, 3262, 1278]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;58698;15;[1664, 2913, 1444, 453, 3750, 3366, 232, 2313, 1196, 1361, 3954, 2420, 2391, 797, 2911]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;48432;14;[2913, 3750, 43, 3501, 2705, 2420, 3220, 3156, 2902, 2234, 924, 3005, 3262, 1278]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;58778;15;[2913, 3843, 1444, 453, 3750, 3818, 977, 2420, 86, 2391, 2939, 3612, 797, 3165, 3998]
pepito/MOD_w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;COMPLETE_BASED_INSERTION;COMPLETE_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;144911;15;[2913, 3233, 1058, 1986, 1444, 453, 3750, 1322, 2796, 1677, 51, 2420, 2391, 3995, 797]
pepito/MOD_w_rnd_graph_500_30_1.txt;500;37675;0.1;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;179;9;[224, 163, 499, 215, 249, 489, 220, 396, 349]
pepito/MOD_w_rnd_graph_500_30_1.txt;500;37675;0.1;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;176;9;[482, 163, 259, 99, 426, 363, 220, 493, 94]
pepito/MOD_w_rnd_graph_500_30_1.txt;500;37675;0.1;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;177;9;[224, 496, 163, 215, 249, 489, 220, 396, 349]
pepito/MOD_w_rnd_graph_500_30_1.txt;500;37675;0.1;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;237;9;[290, 163, 263, 203, 220, 94, 46, 175, 495]
pepito/MOD_w_rnd_graph_500_30_1.txt;500;37675;0.1;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;245;9;[498, 130, 163, 468, 263, 103, 442, 220, 94]
pepito/MOD_w_rnd_graph_500_30_1.txt;500;37675;0.1;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;210;9;[64, 163, 499, 484, 372, 263, 249, 250, 220]
pepito/MOD_w_rnd_graph_500_30_1.txt;500;37675;0.1;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;231;9;[64, 163, 499, 484, 372, 263, 249, 250, 220]
pepito/MOD_w_rnd_graph_500_30_1.txt;500;37675;0.1;160;0.2;COMPLETE_BASED_INSERTION;EDGE_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;1221;9;[81, 498, 163, 278, 263, 249, 297, 250, 220]
pepito/MOD_w_rnd_graph_500_30_1.txt;500;37675;0.1;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;RANDOM_BASED_RECONSTRUCTION;267;9;[498, 130, 163, 468, 469, 263, 103, 220, 94]
pepito/MOD_w_rnd_graph_500_30_1.txt;500;37675;0.1;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;223;9;[224, 163, 485, 486, 215, 249, 138, 220, 349]
pepito/MOD_w_rnd_graph_500_30_1.txt;500;37675;0.1;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;CONTRIBUTION_BASED_RECONSTRUCTION;185;8;[163, 452, 453, 263, 23, 249, 250, 220]
pepito/MOD_w_rnd_graph_500_30_1.txt;500;37675;0.1;160;0.2;COMPLETE_BASED_INSERTION;CONTRIBUTION_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;1239;9;[163, 275, 263, 249, 185, 105, 473, 250, 220]
