filename;numVertices;numEdges;kWeight;maxIterations;removeVerticesPercentage;insertionMethod;destructionMethod;reconstructionMethod;runtime(ms);size;solution
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.25;64;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;6666;13;[833, 776, 1896, 1897, 1258, 1965, 462, 657, 1461, 280, 1914, 1183, 1279]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.25;96;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;6553;13;[833, 1828, 932, 967, 712, 1897, 971, 558, 1998, 207, 1846, 312, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.25;96;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;6549;13;[1792, 833, 1061, 1897, 1995, 1102, 1107, 1461, 1175, 855, 1945, 1183, 1791]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.25;96;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;5983;13;[833, 1828, 932, 967, 1897, 1994, 971, 558, 207, 1431, 312, 571, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.25;96;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;6372;13;[833, 1897, 1322, 1997, 1102, 1200, 1683, 1461, 1175, 1787, 1341, 1183, 1791]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.25;128;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;6366;13;[833, 451, 1828, 932, 1734, 967, 1897, 1931, 558, 207, 312, 571, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.25;128;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;6146;13;[833, 647, 1897, 618, 462, 657, 1461, 1973, 280, 1914, 1564, 1183, 1279]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.25;128;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;6629;13;[576, 833, 1897, 1102, 210, 1683, 1461, 1175, 1530, 1787, 1565, 1183, 1791]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.25;128;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;6272;13;[833, 837, 1897, 462, 1742, 403, 1396, 1461, 1722, 1563, 1948, 1790, 1183]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.25;160;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;6156;13;[833, 1828, 932, 967, 712, 1897, 971, 1995, 558, 207, 1846, 312, 223]
