filename,numVertices,numEdges,kWeight,maxIterations,removeVerticesPercentage,wheelIterations,runtime(ms),size
w_rnd_graph_1000_30_1.txt,1000,150350,0.75,160,0.2,32,5631,16
w_rnd_graph_1000_30_1.txt,1000,150350,1.0,160,0.2,32,9517,19
w_rnd_graph_1000_30_2.txt,1000,150350,0.1,160,0.2,32,4105,10
w_rnd_graph_1000_30_2.txt,1000,150350,0.25,160,0.2,32,3490,11
w_rnd_graph_1000_30_2.txt,1000,150350,0.5,160,0.2,32,4364,13
w_rnd_graph_1000_30_2.txt,1000,150350,0.75,160,0.2,32,7908,16
w_rnd_graph_1000_30_2.txt,1000,150350,1.0,160,0.2,32,7875,19
w_rnd_graph_1000_30_3.txt,1000,150350,0.1,160,0.2,32,4027,10
w_rnd_graph_1000_30_3.txt,1000,150350,0.25,160,0.2,32,3731,11
w_rnd_graph_1000_30_3.txt,1000,150350,0.5,160,0.2,32,4548,13
w_rnd_graph_1000_30_3.txt,1000,150350,0.75,160,0.2,32,9744,17
w_rnd_graph_1000_30_3.txt,1000,150350,1.0,160,0.2,32,7927,19
w_rnd_graph_1000_30_4.txt,1000,150350,0.1,160,0.2,32,4421,10
w_rnd_graph_1000_30_4.txt,1000,150350,0.25,160,0.2,32,4113,11
w_rnd_graph_1000_30_4.txt,1000,150350,0.5,160,0.2,32,4416,13
w_rnd_graph_1000_30_4.txt,1000,150350,0.75,160,0.2,32,7739,16
w_rnd_graph_1000_30_4.txt,1000,150350,1.0,160,0.2,32,11387,20
w_rnd_graph_1000_40_1.txt,1000,200300,0.1,160,0.2,32,2307,8
w_rnd_graph_1000_40_1.txt,1000,200300,0.25,160,0.2,32,2748,9
w_rnd_graph_1000_40_1.txt,1000,200300,0.5,160,0.2,32,4308,10
w_rnd_graph_1000_40_1.txt,1000,200300,0.75,160,0.2,32,4629,13
w_rnd_graph_1000_40_1.txt,1000,200300,1.0,160,0.2,32,7311,15
w_rnd_graph_1000_40_2.txt,1000,200300,0.1,160,0.2,32,2046,7
w_rnd_graph_1000_40_2.txt,1000,200300,0.25,160,0.2,32,2704,8
w_rnd_graph_1000_40_2.txt,1000,200300,0.5,160,0.2,32,4886,10
w_rnd_graph_1000_40_2.txt,1000,200300,0.75,160,0.2,32,5635,13
w_rnd_graph_1000_40_2.txt,1000,200300,1.0,160,0.2,32,9071,15
w_rnd_graph_1000_40_3.txt,1000,200300,0.1,160,0.2,32,2448,7
w_rnd_graph_1000_40_3.txt,1000,200300,0.25,160,0.2,32,2430,9
w_rnd_graph_1000_40_3.txt,1000,200300,0.5,160,0.2,32,4565,11
w_rnd_graph_1000_40_3.txt,1000,200300,0.75,160,0.2,32,4592,12
w_rnd_graph_1000_40_3.txt,1000,200300,1.0,160,0.2,32,7167,15
w_rnd_graph_1000_40_4.txt,1000,200300,0.1,160,0.2,32,2627,8
w_rnd_graph_1000_40_4.txt,1000,200300,0.25,160,0.2,32,2820,9
w_rnd_graph_1000_40_4.txt,1000,200300,0.5,160,0.2,32,4905,10
w_rnd_graph_1000_40_4.txt,1000,200300,0.75,160,0.2,32,3800,13
w_rnd_graph_1000_40_4.txt,1000,200300,1.0,160,0.2,32,8493,15
w_rnd_graph_1000_50_1.txt,1000,250250,0.1,160,0.2,32,2351,6
w_rnd_graph_1000_50_1.txt,1000,250250,0.25,160,0.2,32,2688,7
w_rnd_graph_1000_50_1.txt,1000,250250,0.5,160,0.2,32,2756,8
w_rnd_graph_1000_50_1.txt,1000,250250,0.75,160,0.2,32,4434,10
w_rnd_graph_1000_50_1.txt,1000,250250,1.0,160,0.2,32,7203,12
w_rnd_graph_1000_50_2.txt,1000,250250,0.1,160,0.2,32,2969,6
w_rnd_graph_1000_50_2.txt,1000,250250,0.25,160,0.2,32,2654,7
w_rnd_graph_1000_50_2.txt,1000,250250,0.5,160,0.2,32,2550,8
w_rnd_graph_1000_50_2.txt,1000,250250,0.75,160,0.2,32,3840,10
w_rnd_graph_1000_50_2.txt,1000,250250,1.0,160,0.2,32,5469,12
w_rnd_graph_1000_50_3.txt,1000,250250,0.1,160,0.2,32,1812,6
w_rnd_graph_1000_50_3.txt,1000,250250,0.25,160,0.2,32,2276,7
w_rnd_graph_1000_50_3.txt,1000,250250,0.5,160,0.2,32,3068,8
w_rnd_graph_1000_50_3.txt,1000,250250,0.75,160,0.2,32,3913,10
w_rnd_graph_1000_50_3.txt,1000,250250,1.0,160,0.2,32,6270,11
w_rnd_graph_1000_50_4.txt,1000,250250,0.1,160,0.2,32,1884,6
w_rnd_graph_1000_50_4.txt,1000,250250,0.25,160,0.2,32,2369,7
w_rnd_graph_1000_50_4.txt,1000,250250,0.5,160,0.2,32,181157,8
w_rnd_graph_1000_50_4.txt,1000,250250,0.75,160,0.2,32,3885,10
w_rnd_graph_1000_50_4.txt,1000,250250,1.0,160,0.2,32,4410,11
w_rnd_graph_2000_20_1.txt,2000,400800,0.1,160,0.2,32,19128,16
w_rnd_graph_2000_20_1.txt,2000,400800,0.25,160,0.2,32,23469,18
w_rnd_graph_2000_20_1.txt,2000,400800,0.5,160,0.2,32,29317,20
w_rnd_graph_2000_20_1.txt,2000,400800,0.75,160,0.2,32,44183,26
w_rnd_graph_2000_20_1.txt,2000,400800,1.0,160,0.2,32,106578,31
w_rnd_graph_2000_20_2.txt,2000,400800,0.1,160,0.2,32,17220,16
w_rnd_graph_2000_20_2.txt,2000,400800,0.25,160,0.2,32,22114,18
w_rnd_graph_2000_20_2.txt,2000,400800,0.5,160,0.2,32,33218,22
w_rnd_graph_2000_20_2.txt,2000,400800,0.75,160,0.2,32,41562,27
w_rnd_graph_2000_20_2.txt,2000,400800,1.0,160,0.2,32,252413,31
w_rnd_graph_2000_20_3.txt,2000,400800,0.1,160,0.2,32,22629,16
w_rnd_graph_2000_20_3.txt,2000,400800,0.25,160,0.2,32,24174,18
w_rnd_graph_2000_20_3.txt,2000,400800,0.5,160,0.2,32,33804,21
w_rnd_graph_2000_20_3.txt,2000,400800,0.75,160,0.2,32,37504,27
w_rnd_graph_2000_20_3.txt,2000,400800,1.0,160,0.2,32,205771,30
w_rnd_graph_2000_20_4.txt,2000,400800,0.1,160,0.2,32,186541,16
w_rnd_graph_2000_20_4.txt,2000,400800,0.25,160,0.2,32,26622,18
w_rnd_graph_2000_20_4.txt,2000,400800,0.5,160,0.2,32,28732,21
w_rnd_graph_2000_20_4.txt,2000,400800,0.75,160,0.2,32,51431,26
w_rnd_graph_2000_20_4.txt,2000,400800,1.0,160,0.2,32,43020,31
w_rnd_graph_2000_30_1.txt,2000,600700,0.1,160,0.2,32,13286,11
w_rnd_graph_2000_30_1.txt,2000,600700,0.25,160,0.2,32,16064,13
w_rnd_graph_2000_30_1.txt,2000,600700,0.5,160,0.2,32,21651,15
w_rnd_graph_2000_30_1.txt,2000,600700,0.75,160,0.2,32,25295,19
w_rnd_graph_2000_30_1.txt,2000,600700,1.0,160,0.2,32,42735,21
w_rnd_graph_2000_30_2.txt,2000,600700,0.1,160,0.2,32,13530,11
w_rnd_graph_2000_30_2.txt,2000,600700,0.25,160,0.2,32,16171,13
w_rnd_graph_2000_30_2.txt,2000,600700,0.5,160,0.2,32,30334,15
w_rnd_graph_2000_30_2.txt,2000,600700,0.75,160,0.2,32,27086,18
w_rnd_graph_2000_30_2.txt,2000,600700,1.0,160,0.2,32,39652,21
w_rnd_graph_2000_30_3.txt,2000,600700,0.1,160,0.2,32,12377,11
w_rnd_graph_2000_30_3.txt,2000,600700,0.25,160,0.2,32,15218,13
w_rnd_graph_2000_30_3.txt,2000,600700,0.5,160,0.2,32,22286,15
w_rnd_graph_2000_30_3.txt,2000,600700,0.75,160,0.2,32,26764,18
w_rnd_graph_2000_30_3.txt,2000,600700,1.0,160,0.2,32,53652,21
w_rnd_graph_2000_30_4.txt,2000,600700,0.1,160,0.2,32,14033,11
w_rnd_graph_2000_30_4.txt,2000,600700,0.25,160,0.2,32,17553,13
w_rnd_graph_2000_30_4.txt,2000,600700,0.5,160,0.2,32,21938,15
w_rnd_graph_2000_30_4.txt,2000,600700,0.75,160,0.2,32,25726,19
w_rnd_graph_2000_30_4.txt,2000,600700,1.0,160,0.2,32,67216,21
w_rnd_graph_2000_40_1.txt,2000,800600,0.1,160,0.2,32,11857,9
w_rnd_graph_2000_40_1.txt,2000,800600,0.25,160,0.2,32,15966,10
w_rnd_graph_2000_40_1.txt,2000,800600,0.5,160,0.2,32,18672,11
w_rnd_graph_2000_40_1.txt,2000,800600,0.75,160,0.2,32,22356,14
w_rnd_graph_2000_40_1.txt,2000,800600,1.0,160,0.2,32,29497,16
w_rnd_graph_2000_40_2.txt,2000,800600,0.1,160,0.2,32,9843,9
w_rnd_graph_2000_40_2.txt,2000,800600,0.25,160,0.2,32,18413,10
w_rnd_graph_2000_40_2.txt,2000,800600,0.5,160,0.2,32,17375,12
w_rnd_graph_2000_40_2.txt,2000,800600,0.75,160,0.2,32,18907,14
w_rnd_graph_2000_40_2.txt,2000,800600,1.0,160,0.2,32,40938,16
w_rnd_graph_2000_40_3.txt,2000,800600,0.1,160,0.2,32,11631,9
w_rnd_graph_2000_40_3.txt,2000,800600,0.25,160,0.2,32,17040,10
w_rnd_graph_2000_40_3.txt,2000,800600,0.5,160,0.2,32,17787,11
w_rnd_graph_2000_40_3.txt,2000,800600,0.75,160,0.2,32,18645,13
w_rnd_graph_2000_40_3.txt,2000,800600,1.0,160,0.2,32,37537,15
w_rnd_graph_2000_40_4.txt,2000,800600,0.1,160,0.2,32,10481,9
w_rnd_graph_2000_40_4.txt,2000,800600,0.25,160,0.2,32,13794,10
w_rnd_graph_2000_40_4.txt,2000,800600,0.5,160,0.2,32,17262,11
w_rnd_graph_2000_40_4.txt,2000,800600,0.75,160,0.2,32,21120,14
w_rnd_graph_2000_40_4.txt,2000,800600,1.0,160,0.2,32,38038,17
w_rnd_graph_2000_50_1.txt,2000,1000500,0.1,160,0.2,32,9448,7
w_rnd_graph_2000_50_1.txt,2000,1000500,0.25,160,0.2,32,11861,8
w_rnd_graph_2000_50_1.txt,2000,1000500,0.5,160,0.2,32,13163,9
w_rnd_graph_2000_50_1.txt,2000,1000500,0.75,160,0.2,32,18942,11
w_rnd_graph_2000_50_1.txt,2000,1000500,1.0,160,0.2,32,21124,12
w_rnd_graph_2000_50_2.txt,2000,1000500,0.1,160,0.2,32,9984,7
w_rnd_graph_2000_50_2.txt,2000,1000500,0.25,160,0.2,32,9746,8
w_rnd_graph_2000_50_2.txt,2000,1000500,0.5,160,0.2,32,10032,9
w_rnd_graph_2000_50_2.txt,2000,1000500,0.75,160,0.2,32,24220,11
w_rnd_graph_2000_50_2.txt,2000,1000500,1.0,160,0.2,32,21155,13
w_rnd_graph_2000_50_3.txt,2000,1000500,0.1,160,0.2,32,11152,7
w_rnd_graph_2000_50_3.txt,2000,1000500,0.25,160,0.2,32,11568,8
w_rnd_graph_2000_50_3.txt,2000,1000500,0.5,160,0.2,32,12084,9
w_rnd_graph_2000_50_3.txt,2000,1000500,0.75,160,0.2,32,18217,11
w_rnd_graph_2000_50_3.txt,2000,1000500,1.0,160,0.2,32,17928,12
w_rnd_graph_2000_50_4.txt,2000,1000500,0.1,160,0.2,32,9895,7
w_rnd_graph_2000_50_4.txt,2000,1000500,0.25,160,0.2,32,9975,8
w_rnd_graph_2000_50_4.txt,2000,1000500,0.5,160,0.2,32,12609,9
w_rnd_graph_2000_50_4.txt,2000,1000500,0.75,160,0.2,32,17606,11
w_rnd_graph_2000_50_4.txt,2000,1000500,1.0,160,0.2,32,22187,13
w_rnd_graph_3000_20_1.txt,3000,901200,0.1,160,0.2,32,51202,18
w_rnd_graph_3000_20_1.txt,3000,901200,0.25,160,0.2,32,53510,20
w_rnd_graph_3000_20_1.txt,3000,901200,0.5,160,0.2,32,74611,23
w_rnd_graph_3000_20_1.txt,3000,901200,0.75,160,0.2,32,133590,28
w_rnd_graph_3000_20_1.txt,3000,901200,1.0,160,0.2,32,144288,33
w_rnd_graph_3000_20_2.txt,3000,901200,0.1,160,0.2,32,59627,18
w_rnd_graph_3000_20_2.txt,3000,901200,0.25,160,0.2,32,63904,20
w_rnd_graph_3000_20_2.txt,3000,901200,0.5,160,0.2,32,74937,23
w_rnd_graph_3000_20_2.txt,3000,901200,0.75,160,0.2,32,140766,29
w_rnd_graph_3000_20_2.txt,3000,901200,1.0,160,0.2,32,180842,32
w_rnd_graph_3000_20_3.txt,3000,901200,0.1,160,0.2,32,44315,17
w_rnd_graph_3000_20_3.txt,3000,901200,0.25,160,0.2,32,58166,19
w_rnd_graph_3000_20_3.txt,3000,901200,0.5,160,0.2,32,87761,23
w_rnd_graph_3000_20_3.txt,3000,901200,0.75,160,0.2,32,168159,28
w_rnd_graph_3000_20_3.txt,3000,901200,1.0,160,0.2,32,230775,33
w_rnd_graph_3000_20_4.txt,3000,901200,0.1,160,0.2,32,37975,17
w_rnd_graph_3000_20_4.txt,3000,901200,0.25,160,0.2,32,68389,20
w_rnd_graph_3000_20_4.txt,3000,901200,0.5,160,0.2,32,56174,23
w_rnd_graph_3000_20_4.txt,3000,901200,0.75,160,0.2,32,126171,28
w_rnd_graph_3000_20_4.txt,3000,901200,1.0,160,0.2,32,148123,32
w_rnd_graph_3000_30_1.txt,3000,1351050,0.1,160,0.2,32,35709,12
w_rnd_graph_3000_30_1.txt,3000,1351050,0.25,160,0.2,32,37312,14
w_rnd_graph_3000_30_1.txt,3000,1351050,0.5,160,0.2,32,51953,16
w_rnd_graph_3000_30_1.txt,3000,1351050,0.75,160,0.2,32,66646,19
w_rnd_graph_3000_30_1.txt,3000,1351050,1.0,160,0.2,32,82759,22
w_rnd_graph_3000_30_2.txt,3000,1351050,0.1,160,0.2,32,35474,12
w_rnd_graph_3000_30_2.txt,3000,1351050,0.25,160,0.2,32,43552,14
w_rnd_graph_3000_30_2.txt,3000,1351050,0.5,160,0.2,32,63169,16
w_rnd_graph_3000_30_2.txt,3000,1351050,0.75,160,0.2,32,72902,19
w_rnd_graph_3000_30_2.txt,3000,1351050,1.0,160,0.2,32,107491,22
w_rnd_graph_3000_30_3.txt,3000,1351050,0.1,160,0.2,32,40017,12
w_rnd_graph_3000_30_3.txt,3000,1351050,0.25,160,0.2,32,50803,14
w_rnd_graph_3000_30_3.txt,3000,1351050,0.5,160,0.2,32,79003,16
w_rnd_graph_3000_30_3.txt,3000,1351050,0.75,160,0.2,32,57797,19
w_rnd_graph_3000_30_3.txt,3000,1351050,1.0,160,0.2,32,107907,22
w_rnd_graph_3000_30_4.txt,3000,1351050,0.1,160,0.2,32,32074,12
w_rnd_graph_3000_30_4.txt,3000,1351050,0.25,160,0.2,32,43250,14
w_rnd_graph_3000_30_4.txt,3000,1351050,0.5,160,0.2,32,54477,16
w_rnd_graph_3000_30_4.txt,3000,1351050,0.75,160,0.2,32,59360,19
w_rnd_graph_3000_30_4.txt,3000,1351050,1.0,160,0.2,32,128685,23
w_rnd_graph_3000_40_1.txt,3000,1800900,0.1,160,0.2,32,22425,9
w_rnd_graph_3000_40_1.txt,3000,1800900,0.25,160,0.2,32,28879,10
w_rnd_graph_3000_40_1.txt,3000,1800900,0.5,160,0.2,32,38063,12
w_rnd_graph_3000_40_1.txt,3000,1800900,0.75,160,0.2,32,61617,15
w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,32,61575,17
w_rnd_graph_3000_40_2.txt,3000,1800900,0.1,160,0.2,32,26612,9
w_rnd_graph_3000_40_2.txt,3000,1800900,0.25,160,0.2,32,38482,11
w_rnd_graph_3000_40_2.txt,3000,1800900,0.5,160,0.2,32,198256,12
w_rnd_graph_3000_40_2.txt,3000,1800900,0.75,160,0.2,32,50038,15
w_rnd_graph_3000_40_2.txt,3000,1800900,1.0,160,0.2,32,63804,17
w_rnd_graph_3000_40_3.txt,3000,1800900,0.1,160,0.2,32,24878,9
w_rnd_graph_3000_40_3.txt,3000,1800900,0.25,160,0.2,32,35932,10
w_rnd_graph_3000_40_3.txt,3000,1800900,0.5,160,0.2,32,40193,12
w_rnd_graph_3000_40_3.txt,3000,1800900,0.75,160,0.2,32,60498,15
w_rnd_graph_3000_40_3.txt,3000,1800900,1.0,160,0.2,32,115357,17
w_rnd_graph_3000_40_4.txt,3000,1800900,0.1,160,0.2,32,22147,9
w_rnd_graph_3000_40_4.txt,3000,1800900,0.25,160,0.2,32,47343,10
w_rnd_graph_3000_40_4.txt,3000,1800900,0.5,160,0.2,32,39309,12
w_rnd_graph_3000_40_4.txt,3000,1800900,0.75,160,0.2,32,68303,15
w_rnd_graph_3000_40_4.txt,3000,1800900,1.0,160,0.2,32,66179,17
w_rnd_graph_3000_50_1.txt,3000,2250750,0.1,160,0.2,32,22220,7
w_rnd_graph_3000_50_1.txt,3000,2250750,0.25,160,0.2,32,24305,8
w_rnd_graph_3000_50_1.txt,3000,2250750,0.5,160,0.2,32,47858,10
w_rnd_graph_3000_50_1.txt,3000,2250750,0.75,160,0.2,32,52735,12
w_rnd_graph_3000_50_1.txt,3000,2250750,1.0,160,0.2,32,45863,13
w_rnd_graph_3000_50_2.txt,3000,2250750,0.1,160,0.2,32,19087,7
w_rnd_graph_3000_50_2.txt,3000,2250750,0.25,160,0.2,32,24672,9
w_rnd_graph_3000_50_2.txt,3000,2250750,0.5,160,0.2,32,39906,10
w_rnd_graph_3000_50_2.txt,3000,2250750,0.75,160,0.2,32,38361,12
w_rnd_graph_3000_50_2.txt,3000,2250750,1.0,160,0.2,32,42588,13
w_rnd_graph_3000_50_3.txt,3000,2250750,0.1,160,0.2,32,19916,7
w_rnd_graph_3000_50_3.txt,3000,2250750,0.25,160,0.2,32,25363,8
w_rnd_graph_3000_50_3.txt,3000,2250750,0.5,160,0.2,32,32138,10
w_rnd_graph_3000_50_3.txt,3000,2250750,0.75,160,0.2,32,51855,12
w_rnd_graph_3000_50_3.txt,3000,2250750,1.0,160,0.2,32,57136,13
w_rnd_graph_3000_50_4.txt,3000,2250750,0.1,160,0.2,32,20778,7
w_rnd_graph_3000_50_4.txt,3000,2250750,0.25,160,0.2,32,24218,8
w_rnd_graph_3000_50_4.txt,3000,2250750,0.5,160,0.2,32,46341,10
w_rnd_graph_3000_50_4.txt,3000,2250750,0.75,160,0.2,32,43852,12
w_rnd_graph_3000_50_4.txt,3000,2250750,1.0,160,0.2,32,56232,14
w_rnd_graph_4000_20_1.txt,4000,1601600,0.1,160,0.2,32,98152,18
w_rnd_graph_4000_20_1.txt,4000,1601600,0.25,160,0.2,32,135613,21
w_rnd_graph_4000_20_1.txt,4000,1601600,0.5,160,0.2,32,150830,24
w_rnd_graph_4000_20_1.txt,4000,1601600,0.75,160,0.2,32,163081,29
w_rnd_graph_4000_20_1.txt,4000,1601600,1.0,160,0.2,32,184652,33
w_rnd_graph_4000_20_2.txt,4000,1601600,0.1,160,0.2,32,99023,19
w_rnd_graph_4000_20_2.txt,4000,1601600,0.25,160,0.2,32,142989,21
w_rnd_graph_4000_20_2.txt,4000,1601600,0.5,160,0.2,32,132246,24
w_rnd_graph_4000_20_2.txt,4000,1601600,0.75,160,0.2,32,216158,30
w_rnd_graph_4000_20_2.txt,4000,1601600,1.0,160,0.2,32,200115,35
w_rnd_graph_4000_20_3.txt,4000,1601600,0.1,160,0.2,32,85495,19
w_rnd_graph_4000_20_3.txt,4000,1601600,0.25,160,0.2,32,114747,21
w_rnd_graph_4000_20_3.txt,4000,1601600,0.5,160,0.2,32,183122,24
w_rnd_graph_4000_20_3.txt,4000,1601600,0.75,160,0.2,32,186458,29
w_rnd_graph_4000_20_3.txt,4000,1601600,1.0,160,0.2,32,198423,33
w_rnd_graph_4000_20_4.txt,4000,1601600,0.1,160,0.2,32,105715,19
w_rnd_graph_4000_20_4.txt,4000,1601600,0.25,160,0.2,32,149629,21
w_rnd_graph_4000_20_4.txt,4000,1601600,0.5,160,0.2,32,246837,24
w_rnd_graph_4000_20_4.txt,4000,1601600,0.75,160,0.2,32,180246,29
w_rnd_graph_4000_20_4.txt,4000,1601600,1.0,160,0.2,32,198267,34
w_rnd_graph_4000_30_1.txt,4000,2401400,0.1,160,0.2,32,69212,13
w_rnd_graph_4000_30_1.txt,4000,2401400,0.25,160,0.2,32,83405,15
w_rnd_graph_4000_30_1.txt,4000,2401400,0.5,160,0.2,32,100659,17
w_rnd_graph_4000_30_1.txt,4000,2401400,0.75,160,0.2,32,158455,21
w_rnd_graph_4000_30_1.txt,4000,2401400,1.0,160,0.2,32,184382,24
w_rnd_graph_4000_30_2.txt,4000,2401400,0.1,160,0.2,32,70652,13
w_rnd_graph_4000_30_2.txt,4000,2401400,0.25,160,0.2,32,67340,14
w_rnd_graph_4000_30_2.txt,4000,2401400,0.5,160,0.2,32,123551,17
w_rnd_graph_4000_30_2.txt,4000,2401400,0.75,160,0.2,32,205330,20
w_rnd_graph_4000_30_2.txt,4000,2401400,1.0,160,0.2,32,182747,24
w_rnd_graph_4000_30_3.txt,4000,2401400,0.1,160,0.2,32,63014,13
w_rnd_graph_4000_30_3.txt,4000,2401400,0.25,160,0.2,32,69718,14
w_rnd_graph_4000_30_3.txt,4000,2401400,0.5,160,0.2,32,112626,17
w_rnd_graph_4000_30_3.txt,4000,2401400,0.75,160,0.2,32,180089,20
w_rnd_graph_4000_30_3.txt,4000,2401400,1.0,160,0.2,32,181309,23
w_rnd_graph_4000_30_4.txt,4000,2401400,0.1,160,0.2,32,91201,13
w_rnd_graph_4000_30_4.txt,4000,2401400,0.25,160,0.2,32,62033,14
w_rnd_graph_4000_30_4.txt,4000,2401400,0.5,160,0.2,32,181206,17
w_rnd_graph_4000_30_4.txt,4000,2401400,0.75,160,0.2,32,131152,20
w_rnd_graph_4000_30_4.txt,4000,2401400,1.0,160,0.2,32,171614,23
w_rnd_graph_4000_40_1.txt,4000,3201200,0.1,160,0.2,32,64349,10
w_rnd_graph_4000_40_1.txt,4000,3201200,0.25,160,0.2,32,63395,11
w_rnd_graph_4000_40_1.txt,4000,3201200,0.5,160,0.2,32,91883,13
w_rnd_graph_4000_40_1.txt,4000,3201200,0.75,160,0.2,32,143111,15
w_rnd_graph_4000_40_1.txt,4000,3201200,1.0,160,0.2,32,145346,17
w_rnd_graph_4000_40_2.txt,4000,3201200,0.1,160,0.2,32,76085,10
w_rnd_graph_4000_40_2.txt,4000,3201200,0.25,160,0.2,32,60930,11
w_rnd_graph_4000_40_2.txt,4000,3201200,0.5,160,0.2,32,76831,13
w_rnd_graph_4000_40_2.txt,4000,3201200,0.75,160,0.2,32,116503,16
w_rnd_graph_4000_40_2.txt,4000,3201200,1.0,160,0.2,32,140343,18
w_rnd_graph_4000_40_3.txt,4000,3201200,0.1,160,0.2,32,77233,10
w_rnd_graph_4000_40_3.txt,4000,3201200,0.25,160,0.2,32,60760,11
w_rnd_graph_4000_40_3.txt,4000,3201200,0.5,160,0.2,32,80979,13
w_rnd_graph_4000_40_3.txt,4000,3201200,0.75,160,0.2,32,116558,15
w_rnd_graph_4000_40_3.txt,4000,3201200,1.0,160,0.2,32,123626,18
w_rnd_graph_4000_40_4.txt,4000,3201200,0.1,160,0.2,32,72623,10
w_rnd_graph_4000_40_4.txt,4000,3201200,0.25,160,0.2,32,100033,11
w_rnd_graph_4000_40_4.txt,4000,3201200,0.5,160,0.2,32,76807,13
w_rnd_graph_4000_40_4.txt,4000,3201200,0.75,160,0.2,32,179493,15
w_rnd_graph_4000_40_4.txt,4000,3201200,1.0,160,0.2,32,144090,17
w_rnd_graph_4000_50_1.txt,4000,4001000,0.1,160,0.2,32,38610,8
w_rnd_graph_4000_50_1.txt,4000,4001000,0.25,160,0.2,32,45792,9
w_rnd_graph_4000_50_1.txt,4000,4001000,0.5,160,0.2,32,68083,10
w_rnd_graph_4000_50_1.txt,4000,4001000,0.75,160,0.2,32,83576,12
w_rnd_graph_4000_50_1.txt,4000,4001000,1.0,160,0.2,32,120517,14
w_rnd_graph_4000_50_2.txt,4000,4001000,0.1,160,0.2,32,38811,8
w_rnd_graph_4000_50_2.txt,4000,4001000,0.25,160,0.2,32,46614,9
w_rnd_graph_4000_50_2.txt,4000,4001000,0.5,160,0.2,32,89799,10
w_rnd_graph_4000_50_2.txt,4000,4001000,0.75,160,0.2,32,84374,13
w_rnd_graph_4000_50_2.txt,4000,4001000,1.0,160,0.2,32,90361,14
w_rnd_graph_4000_50_3.txt,4000,4001000,0.1,160,0.2,32,49732,8
w_rnd_graph_4000_50_3.txt,4000,4001000,0.25,160,0.2,32,40589,9
w_rnd_graph_4000_50_3.txt,4000,4001000,0.5,160,0.2,32,59997,10
w_rnd_graph_4000_50_3.txt,4000,4001000,0.75,160,0.2,32,73711,12
w_rnd_graph_4000_50_3.txt,4000,4001000,1.0,160,0.2,32,95856,14
w_rnd_graph_4000_50_4.txt,4000,4001000,0.1,160,0.2,32,44442,8
w_rnd_graph_4000_50_4.txt,4000,4001000,0.25,160,0.2,32,49263,9
w_rnd_graph_4000_50_4.txt,4000,4001000,0.5,160,0.2,32,59409,10
w_rnd_graph_4000_50_4.txt,4000,4001000,0.75,160,0.2,32,79727,12
w_rnd_graph_4000_50_4.txt,4000,4001000,1.0,160,0.2,32,89009,14
w_rnd_graph_500_20_1.txt,500,25200,0.1,160,0.2,32,977,11
w_rnd_graph_500_20_1.txt,500,25200,0.25,160,0.2,32,1348,14
w_rnd_graph_500_20_1.txt,500,25200,0.5,160,0.2,32,1782,16
w_rnd_graph_500_20_1.txt,500,25200,0.75,160,0.2,32,2350,21
w_rnd_graph_500_20_1.txt,500,25200,1.0,160,0.2,32,2405,23
w_rnd_graph_500_20_2.txt,500,25200,0.1,160,0.2,32,988,13
w_rnd_graph_500_20_2.txt,500,25200,0.25,160,0.2,32,921,14
