filename;numVertices;numEdges;kWeight;maxIterations;removeVerticesPercentage;wheelIterations;runtime(ms);size;solution
random/w_rnd_graph_1000_20_1.txt;1000;100400;0.1;160;0.2;32;4204;14;[200, 521, 41, 234, 460, 783, 975, 596, 886, 729, 30, 830, 351, 159]
random/w_rnd_graph_1000_20_1.txt;1000;100400;0.25;160;0.2;32;6133;16;[992, 577, 419, 195, 264, 521, 234, 974, 980, 886, 503, 729, 30, 351, 511, 191]
random/w_rnd_graph_1000_20_1.txt;1000;100400;0.5;160;0.2;32;5404;19;[898, 802, 325, 517, 521, 619, 76, 653, 400, 305, 886, 376, 377, 729, 985, 858, 731, 667, 895]
random/w_rnd_graph_1000_20_1.txt;1000;100400;0.75;160;0.2;32;6665;23;[641, 577, 356, 293, 426, 266, 652, 973, 910, 400, 433, 338, 724, 598, 599, 25, 122, 538, 699, 539, 604, 796, 636]
random/w_rnd_graph_1000_20_1.txt;1000;100400;1.0;160;0.2;32;12919;28;[577, 1, 130, 451, 649, 650, 11, 524, 400, 793, 731, 923, 347, 162, 354, 38, 872, 426, 942, 687, 495, 240, 433, 307, 438, 183, 952, 573]
random/w_rnd_graph_1000_20_2.txt;1000;100400;0.1;160;0.2;32;4243;14;[162, 5, 166, 391, 841, 43, 719, 433, 759, 120, 795, 955, 828, 671]
random/w_rnd_graph_1000_20_2.txt;1000;100400;0.25;160;0.2;32;5635;16;[930, 612, 5, 870, 840, 841, 526, 815, 947, 948, 916, 53, 885, 374, 759, 503]
random/w_rnd_graph_1000_20_2.txt;1000;100400;0.5;160;0.2;32;5173;18;[961, 738, 996, 613, 293, 937, 553, 907, 721, 178, 819, 500, 759, 376, 412, 636, 478, 862]
random/w_rnd_graph_1000_20_2.txt;1000;100400;0.75;160;0.2;32;8694;23;[512, 961, 1, 929, 993, 937, 777, 815, 721, 530, 819, 691, 53, 759, 471, 504, 280, 281, 57, 507, 412, 669, 479]
random/w_rnd_graph_1000_20_2.txt;1000;100400;1.0;160;0.2;32;19467;28;[193, 649, 457, 74, 10, 907, 651, 139, 339, 217, 666, 94, 867, 740, 743, 487, 425, 105, 555, 940, 367, 817, 689, 53, 375, 759, 828, 703]
random/w_rnd_graph_3000_30_1.txt;3000;1351050;0.1;160;0.2;32;35709;12;[1024, 2658, 1635, 2919, 2121, 2633, 1231, 2161, 146, 504, 1305, 2173]
random/w_rnd_graph_3000_30_1.txt;3000;1351050;0.25;160;0.2;32;37312;14;[2176, 1569, 610, 1795, 1670, 777, 878, 2511, 1904, 2769, 1971, 2837, 2970, 2587]
random/w_rnd_graph_3000_30_1.txt;3000;1351050;0.5;160;0.2;32;51953;16;[2496, 610, 2694, 1578, 2987, 1327, 2576, 914, 2963, 2839, 2391, 153, 2393, 1244, 1980, 703]
random/w_rnd_graph_3000_30_1.txt;3000;1351050;0.75;160;0.2;32;66646;19;[384, 610, 1795, 453, 134, 679, 1737, 587, 2669, 1967, 2479, 560, 880, 177, 979, 275, 2933, 1078, 1046]
random/w_rnd_graph_3000_30_1.txt;3000;1351050;1.0;160;0.2;32;82759;22;[32, 545, 2083, 2819, 996, 1989, 1574, 2663, 1132, 1966, 1008, 561, 1203, 1940, 2839, 1305, 2233, 2138, 1051, 412, 285, 2463]
random/w_rnd_graph_1000_40_3.txt;1000;200300;0.1;160;0.2;32;2448;7;[83, 711, 185, 329, 362, 858, 783]
random/w_rnd_graph_1000_40_3.txt;1000;200300;0.25;160;0.2;32;2430;9;[483, 597, 6, 390, 504, 475, 957, 989, 319]
random/w_rnd_graph_1000_40_3.txt;1000;200300;0.5;160;0.2;32;4565;11;[930, 451, 963, 677, 534, 646, 536, 762, 956, 988, 31]
random/w_rnd_graph_1000_40_3.txt;1000;200300;0.75;160;0.2;32;4592;12;[962, 995, 932, 997, 295, 498, 983, 185, 218, 730, 731, 447]
random/w_rnd_graph_1000_40_3.txt;1000;200300;1.0;160;0.2;32;7167;15;[480, 768, 292, 517, 487, 746, 461, 590, 878, 368, 597, 694, 983, 984, 477]
random/w_rnd_graph_1000_20_3.txt;1000;100400;0.1;160;0.2;32;4154;14;[609, 262, 968, 975, 848, 49, 114, 980, 213, 950, 281, 282, 733, 510]
random/w_rnd_graph_1000_20_3.txt;1000;100400;0.25;160;0.2;32;4995;16;[865, 162, 420, 711, 296, 394, 235, 77, 302, 978, 437, 312, 409, 668, 445, 223]
random/w_rnd_graph_1000_20_3.txt;1000;100400;0.5;160;0.2;32;5611;18;[416, 64, 418, 835, 100, 6, 848, 84, 312, 632, 954, 58, 219, 411, 380, 30, 542, 767]
random/w_rnd_graph_1000_20_3.txt;1000;100400;0.75;160;0.2;32;9498;24;[6, 199, 840, 338, 726, 663, 24, 223, 31, 96, 162, 739, 613, 998, 743, 936, 811, 877, 238, 943, 756, 314, 380, 575]
