filename,numVertices,numEdges,kWeight,maxIterations,removeVerticesPercentage,destructionMethod,reconstructionMethod,runtime(ms),size
w_rnd_graph_1000_20_2.txt,1000,100400,0.25,160,0.2,RANDOM_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,1893,16
w_rnd_graph_1000_20_2.txt,1000,100400,0.25,160,0.2,RANDOM_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,1650,15
w_rnd_graph_1000_20_2.txt,1000,100400,0.25,160,0.2,RANDOM_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,3107,16
w_rnd_graph_1000_20_2.txt,1000,100400,0.25,160,0.2,EDGE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,2521,16
w_rnd_graph_1000_20_2.txt,1000,100400,0.25,160,0.2,EDGE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,2216,16
w_rnd_graph_1000_20_2.txt,1000,100400,0.25,160,0.2,EDGE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,2683,16
w_rnd_graph_1000_20_2.txt,1000,100400,0.25,160,0.2,EDGE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,15358,15
w_rnd_graph_1000_20_2.txt,1000,100400,0.25,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,2490,15
w_rnd_graph_1000_20_2.txt,1000,100400,0.25,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,1723,15
w_rnd_graph_1000_20_2.txt,1000,100400,0.25,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,1664,16
w_rnd_graph_1000_20_2.txt,1000,100400,0.25,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,17100,16
w_rnd_graph_1000_20_2.txt,1000,100400,0.25,160,0.2,COMPLETE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,2455,15
w_rnd_graph_1000_20_2.txt,1000,100400,0.25,160,0.2,COMPLETE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,3213,15
w_rnd_graph_1000_20_2.txt,1000,100400,0.25,160,0.2,COMPLETE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,2923,16
w_rnd_graph_1000_20_2.txt,1000,100400,0.25,160,0.2,COMPLETE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,7400,16
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,RANDOM_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,2022,18
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,RANDOM_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,2561,19
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,RANDOM_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,2950,18
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,RANDOM_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,2779,18
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,EDGE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,2713,18
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,EDGE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,2467,18
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,EDGE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,2371,18
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,EDGE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,14588,18
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,2622,18
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,2820,18
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,2130,18
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,20317,18
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,COMPLETE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,4614,18
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,COMPLETE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,2934,18
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,COMPLETE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,2766,18
w_rnd_graph_1000_20_2.txt,1000,100400,0.5,160,0.2,COMPLETE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,8832,18
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,RANDOM_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,2813,23
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,RANDOM_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,4128,23
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,RANDOM_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,3091,23
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,RANDOM_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,6026,22
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,EDGE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,4272,22
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,EDGE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,3944,23
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,EDGE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,3675,23
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,EDGE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,24064,23
