filename;numVertices;numEdges;kWeight;maxIterations;removeVerticesPercentage;rxrSize;rxrTime;rxeSize;rxeTime;rxcoSize;rxcoTime;rxcmSize;rxcmTime;exrSize;exrTime;exeSize;exeTime;excoSize;excoTime;excmSize;excmTime;coxrSize;coxrTime;coxeSize;coxeTime;coxcoSize;coxcoTime;coxcmSize;coxcmTime;cmxrSize;cmxrTime;cmxeSize;cmxeTime;cmxcoSize;cmxcoTime;cmxcmSize;cmxcmTime
subset/MOD_w_rnd_graph_1000_50_1.txt;1000;250250;0.1;64;0.2;0;0.0;0;0.0;0;0.0;6;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
subset/MOD_w_rnd_graph_1000_50_1.txt;1000;250250;0.25;64;0.2;0;0.0;0;0.0;0;0.0;8;1.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
subset/MOD_w_rnd_graph_1000_50_1.txt;1000;250250;0.5;64;0.2;0;0.0;0;0.0;0;0.0;9;1.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
subset/MOD_w_rnd_graph_1000_50_1.txt;1000;250250;0.75;64;0.2;0;0.0;0;0.0;0;0.0;11;1.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
subset/MOD_w_rnd_graph_1000_50_1.txt;1000;250250;1.0;64;0.2;0;0.0;0;0.0;0;0.0;12;1.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
subset/MOD_w_rnd_graph_2000_20_1.txt;2000;400800;0.1;64;0.2;0;0.0;0;0.0;0;0.0;16;6.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
subset/MOD_w_rnd_graph_2000_20_1.txt;2000;400800;0.25;64;0.2;0;0.0;0;0.0;0;0.0;21;10.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
subset/MOD_w_rnd_graph_2000_20_1.txt;2000;400800;0.5;64;0.2;0;0.0;0;0.0;0;0.0;24;16.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
subset/MOD_w_rnd_graph_2000_20_1.txt;2000;400800;0.75;64;0.2;0;0.0;0;0.0;0;0.0;27;18.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
subset/MOD_w_rnd_graph_2000_20_1.txt;2000;400800;1.0;64;0.2;0;0.0;0;0.0;0;0.0;32;25.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
subset/MOD_w_rnd_graph_2000_30_1.txt;2000;600700;0.1;64;0.2;0;0.0;0;0.0;0;0.0;11;4.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
subset/MOD_w_rnd_graph_2000_30_1.txt;2000;600700;0.25;64;0.2;0;0.0;0;0.0;0;0.0;15;9.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
subset/MOD_w_rnd_graph_2000_30_1.txt;2000;600700;0.5;64;0.2;0;0.0;0;0.0;0;0.0;17;13.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
subset/MOD_w_rnd_graph_2000_30_1.txt;2000;600700;0.75;64;0.2;0;0.0;0;0.0;0;0.0;19;11.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
