filename,numVertices,numEdges,kWeight,maxIterations,removeVerticesPercentage,destructionMethod,reconstructionMethod,runtime(ms),size
MOD_w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,RANDOM_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,29188,18
MOD_w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,RANDOM_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,28286,18
MOD_w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,RANDOM_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,32745,18
MOD_w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,EDGE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,25592,17
MOD_w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,EDGE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,28678,18
MOD_w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,EDGE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,29407,18
MOD_w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,EDGE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,115487,17
MOD_w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,30116,18
MOD_w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,28867,18
MOD_w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,26226,18
MOD_w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,119456,18
MOD_w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,COMPLETE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,38550,18
MOD_w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,COMPLETE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,35922,18
MOD_w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,COMPLETE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,36879,18
MOD_w_rnd_graph_3000_40_1.txt,3000,1800900,1.0,160,0.2,COMPLETE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,76530,17
