filename;numVertices;numEdges;kWeight;maxIterations;removeVerticesPercentage;rxrSize;rxrTime;rxeSize;rxeTime;rxcoSize;rxcoTime;rxcmSize;rxcmTime;exrSize;exrTime;exeSize;exeTime;excoSize;excoTime;excmSize;excmTime;coxrSize;coxrTime;coxeSize;coxeTime;coxcoSize;coxcoTime;coxcmSize;coxcmTime;cmxrSize;cmxrTime;cmxeSize;cmxeTime;cmxcoSize;cmxcoTime;cmxcmSize;cmxcmTime
random/w_rnd_graph_1000_30_1.txt;1000;150350;0.1;64;0.2;0;0.0;0;0.0;0;0.0;10;1.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
random/w_rnd_graph_1000_30_1.txt;1000;150350;0.25;64;0.2;0;0.0;0;0.0;0;0.0;11;1.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
random/w_rnd_graph_1000_30_1.txt;1000;150350;0.5;64;0.2;0;0.0;0;0.0;0;0.0;14;1.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
random/w_rnd_graph_1000_30_1.txt;1000;150350;0.75;64;0.2;0;0.0;0;0.0;0;0.0;16;2.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
random/w_rnd_graph_1000_30_1.txt;1000;150350;1.0;64;0.2;0;0.0;0;0.0;0;0.0;19;3.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
random/w_rnd_graph_2000_30_3.txt;2000;600700;0.1;64;0.2;0;0.0;0;0.0;0;0.0;12;5.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
random/w_rnd_graph_2000_30_3.txt;2000;600700;0.25;64;0.2;0;0.0;0;0.0;0;0.0;13;7.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
random/w_rnd_graph_2000_30_3.txt;2000;600700;0.5;64;0.2;0;0.0;0;0.0;0;0.0;15;9.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
random/w_rnd_graph_2000_30_3.txt;2000;600700;0.75;64;0.2;0;0.0;0;0.0;0;0.0;18;10.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
random/w_rnd_graph_2000_30_3.txt;2000;600700;1.0;64;0.2;0;0.0;0;0.0;0;0.0;21;14.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
