filename;numVertices;numEdges;kWeight;maxIterations;removeVerticesPercentage;insertionMethod;destructionMethod;reconstructionMethod;runtime(ms);size;solution
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.25;128;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;8832;19;[1664, 257, 225, 930, 772, 1988, 681, 332, 1933, 366, 369, 1010, 1970, 1780, 405, 791, 187, 1531, 508]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.25;128;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;6695;18;[1664, 257, 225, 772, 1348, 681, 332, 1676, 366, 1486, 721, 1010, 1426, 1780, 405, 1813, 1915, 508]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.25;128;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;10853;19;[1664, 257, 225, 1505, 930, 1955, 772, 1188, 681, 332, 1933, 366, 369, 1010, 1780, 405, 699, 508, 1854]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.25;128;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;9774;18;[1664, 257, 225, 1889, 930, 772, 1640, 840, 681, 1898, 332, 1933, 366, 369, 1010, 1780, 405, 508]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.25;160;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;8219;18;[1664, 257, 225, 772, 1348, 1222, 681, 332, 366, 721, 1010, 1426, 275, 1780, 1972, 405, 1915, 508]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.25;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;11632;19;[1664, 257, 225, 3, 772, 681, 332, 366, 1966, 369, 1010, 1780, 980, 1524, 405, 1366, 1498, 508, 1980]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.25;160;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;10986;19;[1664, 257, 225, 930, 1987, 772, 872, 681, 332, 1933, 366, 369, 1010, 1780, 405, 791, 187, 1115, 508]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.25;160;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;9988;18;[1664, 257, 225, 772, 1348, 681, 332, 366, 721, 1010, 1426, 50, 1780, 1940, 405, 1915, 508, 1405]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;64;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;9472;21;[930, 1155, 1603, 772, 1988, 681, 682, 366, 47, 1424, 1777, 1873, 1810, 405, 981, 1366, 1814, 1399, 1052, 1853, 478]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;64;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;10951;21;[1601, 930, 1986, 1155, 1603, 772, 681, 682, 366, 47, 1424, 1777, 1873, 1810, 405, 981, 1366, 1399, 1052, 1853, 478]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;64;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;9923;20;[930, 1155, 1603, 772, 292, 681, 682, 366, 47, 1424, 1777, 1873, 1810, 405, 981, 1366, 886, 1399, 1052, 1853]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;64;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;12135;20;[930, 1155, 1603, 772, 292, 681, 682, 366, 47, 1424, 1777, 1873, 1810, 405, 981, 1366, 886, 1399, 1052, 1853]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;96;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;9034;20;[930, 1155, 1603, 772, 292, 681, 682, 366, 47, 1424, 1777, 1873, 1810, 405, 981, 1366, 886, 1399, 1052, 1853]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;96;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;8920;20;[930, 1155, 1603, 772, 292, 681, 682, 366, 47, 1424, 1777, 1873, 1810, 405, 981, 1366, 886, 1399, 1052, 1853]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;96;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;12790;20;[930, 1155, 1603, 772, 292, 681, 682, 366, 47, 1424, 1777, 1873, 1810, 405, 981, 1366, 886, 1399, 1052, 1853]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;96;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;11570;21;[930, 1155, 1603, 772, 681, 682, 1995, 366, 47, 1424, 1777, 1873, 1810, 405, 981, 1366, 1814, 1399, 1052, 1853, 478]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;128;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;9845;20;[930, 1155, 1603, 772, 292, 681, 682, 366, 47, 1424, 1777, 1873, 1810, 405, 981, 1366, 886, 1399, 1052, 1853]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;128;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;11574;21;[930, 1155, 1603, 1667, 772, 681, 682, 1995, 366, 47, 1424, 1777, 1873, 1810, 405, 981, 1366, 1399, 1052, 1853, 478]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;128;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;13520;21;[930, 1155, 1603, 772, 681, 682, 366, 47, 1999, 1424, 1777, 1873, 1810, 405, 981, 1366, 1399, 1690, 1052, 1853, 478]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;128;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;13426;21;[930, 1155, 1603, 772, 681, 682, 366, 47, 1999, 1424, 1777, 1873, 1810, 405, 981, 1366, 1399, 1690, 1052, 1853, 478]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;160;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;9929;21;[1984, 930, 1155, 1603, 772, 681, 682, 366, 47, 1424, 1777, 1873, 1810, 405, 981, 1366, 1814, 1399, 1052, 1853, 478]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;11639;21;[930, 1155, 1603, 772, 681, 682, 366, 47, 1999, 1424, 1777, 1873, 1810, 405, 981, 1366, 1399, 1052, 1853, 478, 1470]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;160;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;10094;20;[930, 1155, 1603, 772, 292, 681, 682, 366, 47, 1424, 1777, 1873, 1810, 405, 981, 1366, 886, 1399, 1052, 1853]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;160;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;12623;20;[930, 1155, 1603, 772, 292, 681, 682, 366, 47, 1424, 1777, 1873, 1810, 405, 981, 1366, 886, 1399, 1052, 1853]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;64;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;11844;26;[1984, 257, 772, 325, 454, 839, 203, 1484, 1551, 1680, 1233, 1681, 82, 1876, 856, 1309, 736, 1570, 1060, 548, 1125, 1126, 681, 558, 511, 1471]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;64;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;16588;26;[1473, 772, 1669, 268, 1229, 142, 1680, 82, 274, 1876, 1556, 856, 1944, 792, 473, 1951, 224, 1826, 1060, 548, 743, 104, 681, 303, 184, 1721]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;64;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;15270;27;[1984, 322, 772, 325, 1285, 454, 1481, 1994, 651, 1680, 208, 1233, 1681, 82, 1876, 983, 856, 736, 1570, 1060, 548, 1061, 681, 1771, 558, 1790, 511]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;64;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;17499;26;[2, 772, 268, 1806, 1680, 208, 82, 1876, 856, 1944, 792, 1305, 1500, 224, 1060, 548, 743, 1127, 104, 681, 1067, 1963, 756, 184, 504, 377]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;96;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;14679;26;[772, 268, 780, 1680, 1937, 82, 1876, 856, 1944, 792, 1305, 1500, 285, 224, 1697, 1060, 548, 743, 1511, 295, 104, 681, 1067, 184, 377, 1981]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;96;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;14790;26;[772, 268, 1614, 1680, 82, 1876, 856, 1944, 792, 536, 1305, 1433, 1500, 224, 1060, 548, 1700, 743, 1511, 104, 681, 1067, 176, 184, 1976, 377]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;96;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;18908;26;[1600, 641, 772, 71, 398, 1680, 82, 1683, 1876, 856, 1690, 1312, 1123, 1060, 548, 681, 1771, 237, 749, 1072, 1137, 1139, 1907, 1206, 1338, 1917]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;96;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;21081;26;[772, 581, 1929, 268, 1680, 82, 1876, 856, 1944, 792, 536, 1305, 1433, 1500, 224, 1060, 548, 1700, 743, 1511, 104, 681, 1067, 176, 184, 377]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;128;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;14909;26;[641, 772, 71, 398, 1680, 82, 1683, 1876, 790, 1815, 856, 1690, 1754, 1312, 1313, 1123, 1060, 548, 681, 1771, 237, 1072, 1139, 1907, 1206, 1338]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;128;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;14480;26;[1985, 772, 268, 1680, 208, 82, 1876, 404, 21, 856, 1944, 792, 1305, 1500, 285, 224, 1060, 548, 743, 1511, 104, 681, 1067, 184, 377, 1148]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;128;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;20368;27;[1984, 772, 325, 9, 396, 1680, 1809, 82, 1876, 1623, 1687, 856, 477, 736, 1060, 548, 550, 681, 1899, 1517, 1966, 1264, 119, 759, 1211, 1597, 511]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;128;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;22314;27;[772, 1738, 268, 1680, 82, 1876, 856, 1944, 792, 473, 1949, 862, 224, 1826, 1060, 548, 1958, 743, 104, 681, 303, 184, 1016, 1082, 314, 1596, 1086]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;160;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;14793;26;[833, 772, 268, 396, 204, 1680, 82, 1876, 21, 469, 856, 1944, 473, 793, 1115, 1502, 224, 1060, 548, 743, 104, 681, 1068, 1206, 184, 1787]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;16463;27;[772, 714, 651, 268, 1612, 973, 1680, 82, 1876, 407, 856, 1944, 473, 224, 1570, 1060, 548, 484, 101, 1381, 743, 104, 681, 1070, 1583, 692, 184]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;160;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;18447;26;[641, 772, 398, 1680, 82, 1876, 1492, 1813, 1367, 856, 1690, 1312, 1570, 1123, 1060, 548, 1383, 104, 681, 237, 1139, 1907, 1206, 119, 1979, 702]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;160;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;20147;26;[1984, 772, 325, 773, 7, 1611, 1680, 82, 146, 1555, 1876, 1556, 856, 1628, 477, 736, 1060, 548, 1188, 1444, 1253, 1703, 681, 937, 1264, 511]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;64;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;19056;31;[1795, 7, 328, 74, 1997, 1870, 849, 81, 981, 598, 1944, 92, 988, 1245, 670, 416, 354, 868, 676, 1830, 1638, 1578, 1514, 366, 1582, 239, 1783, 1080, 824, 380, 1023]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;64;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;17122;30;[260, 1989, 1478, 73, 1356, 1678, 399, 1296, 849, 598, 478, 991, 1119, 992, 1505, 295, 1256, 681, 1261, 366, 1906, 1588, 694, 1849, 1721, 1209, 1470, 894, 639, 575]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;64;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;20260;29;[260, 1477, 1478, 73, 849, 1041, 598, 731, 411, 478, 991, 863, 223, 481, 1188, 681, 1386, 298, 366, 1135, 1842, 562, 1588, 1336, 1784, 1849, 1721, 1470, 318]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;64;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;20366;30;[576, 1984, 258, 898, 1986, 260, 1478, 73, 780, 849, 1491, 598, 478, 991, 1119, 1823, 992, 1568, 1505, 293, 295, 681, 366, 1778, 1588, 951, 1400, 1849, 1721, 1470]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;96;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;18940;31;[1473, 260, 1413, 1478, 1350, 519, 73, 1867, 849, 977, 1937, 1811, 598, 478, 991, 1119, 1632, 1505, 681, 1771, 1773, 366, 1138, 882, 1394, 1588, 951, 1849, 1721, 1209, 1470]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;96;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;19957;29;[260, 1477, 837, 1478, 73, 1545, 1614, 849, 1041, 1491, 598, 1496, 987, 478, 991, 863, 1695, 1188, 681, 1769, 1259, 366, 1135, 1842, 1588, 1849, 1721, 1470, 1151]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;96;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;25344;30;[260, 1477, 837, 1478, 73, 335, 1935, 849, 1041, 212, 598, 1053, 478, 991, 863, 1188, 1958, 681, 554, 366, 1135, 1842, 1588, 1400, 1336, 1849, 1721, 252, 1470, 1407]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;96;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;27333;33;[1410, 1795, 772, 1222, 1353, 1097, 1675, 849, 593, 721, 598, 1050, 1052, 1954, 1635, 868, 805, 358, 1832, 681, 1578, 1514, 1068, 366, 628, 1269, 503, 1080, 1404, 1661, 829, 1023, 255]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;128;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;18010;31;[641, 194, 4, 583, 1287, 200, 713, 398, 1166, 14, 849, 276, 86, 1304, 1243, 1118, 736, 868, 1060, 420, 293, 232, 1192, 490, 1066, 876, 239, 1080, 184, 382, 1023]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;128;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;24582;31;[194, 260, 1477, 1478, 1416, 73, 778, 1869, 849, 1041, 598, 1622, 217, 478, 991, 1119, 159, 1631, 927, 420, 1832, 681, 1514, 366, 1262, 1588, 501, 1845, 1849, 1721, 1470]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;128;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;27571;32;[641, 1985, 1411, 583, 849, 1426, 86, 1302, 1814, 1944, 1690, 1243, 798, 992, 1696, 675, 868, 1060, 548, 101, 102, 1832, 491, 239, 114, 435, 1588, 1141, 1080, 1274, 1852, 1023]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;128;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;29790;31;[641, 1988, 709, 583, 1991, 1673, 1803, 849, 86, 728, 1753, 1243, 27, 92, 477, 1309, 1183, 736, 1824, 673, 868, 1060, 293, 1445, 1894, 422, 239, 1080, 1020, 1023, 959]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;160;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;20610;31;[641, 257, 1217, 583, 713, 525, 398, 1167, 849, 468, 341, 86, 1243, 1118, 736, 1121, 868, 1060, 420, 293, 1832, 811, 876, 239, 1906, 1778, 1141, 375, 1080, 184, 1023]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;32698;31;[260, 1478, 73, 1356, 1167, 911, 849, 598, 478, 991, 1119, 992, 1505, 295, 1256, 681, 1261, 237, 366, 1966, 1010, 1588, 1844, 1909, 694, 1849, 1721, 1209, 1470, 894, 511]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;160;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;28699;31;[641, 449, 1795, 1475, 1927, 1808, 849, 1233, 1491, 598, 1115, 1243, 605, 416, 992, 417, 865, 163, 868, 937, 1578, 1514, 364, 1773, 366, 624, 818, 182, 1080, 1917, 1023]
rerun/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;160;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;31963;31;[1795, 7, 328, 74, 1870, 849, 81, 981, 598, 1944, 92, 988, 1245, 861, 670, 416, 354, 868, 676, 1830, 1638, 1578, 1514, 1581, 366, 1582, 239, 1783, 1080, 380, 1023]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;64;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;3016;8;[608, 754, 1574, 216, 1226, 43, 459, 1453]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;64;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;4478;9;[754, 194, 706, 1956, 1574, 1226, 43, 459, 1998]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;64;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;4000;9;[754, 194, 1574, 1226, 1994, 43, 459, 1100, 1998]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;64;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;4005;9;[754, 194, 1574, 1226, 186, 43, 459, 1998, 1295]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;96;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;3579;9;[754, 194, 706, 1956, 1574, 1226, 43, 459, 1996]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;96;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;4030;9;[754, 194, 1574, 1226, 43, 459, 1100, 1997, 1998]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;96;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;3588;9;[754, 194, 1574, 1226, 43, 459, 1100, 1997, 1998]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;96;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;2938;8;[608, 754, 1574, 216, 1226, 43, 459, 1453]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;128;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;3031;8;[608, 754, 1574, 216, 1226, 43, 459, 1453]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;128;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;2906;8;[608, 754, 1574, 216, 1226, 43, 459, 1453]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;128;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;4078;8;[608, 754, 1574, 216, 1226, 43, 459, 1453]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;128;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;3052;8;[608, 754, 1574, 216, 1226, 43, 459, 1453]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;160;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;3651;9;[754, 194, 1574, 1226, 43, 459, 1100, 1997, 1998]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;3504;8;[608, 754, 1574, 216, 1226, 43, 459, 1453]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;160;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;3724;8;[608, 754, 1574, 216, 1226, 43, 459, 1453]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;160;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;4265;9;[754, 194, 1574, 1226, 43, 459, 1100, 1997, 1998]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.25;64;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;3926;9;[1328, 1411, 771, 182, 1319, 1451, 175, 895, 1439]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.25;64;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;4583;10;[1411, 1956, 1876, 182, 1750, 1318, 1655, 169, 1451, 175]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.25;64;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;3799;10;[1411, 1956, 182, 1750, 1655, 1991, 169, 1451, 843, 175]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.25;64;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;6032;10;[1411, 1956, 182, 1750, 1655, 169, 1451, 843, 175, 1919]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.25;96;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;3631;9;[1328, 1411, 771, 182, 1319, 1451, 175, 895, 1439]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.25;96;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;4767;10;[1411, 1956, 182, 1750, 1318, 1655, 169, 1994, 1451, 175]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.25;96;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;4119;9;[1328, 1411, 771, 182, 1319, 1451, 175, 895, 1439]
rerun/w_rnd_graph_2000_40_2.txt;2000;800600;0.25;96;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;COMPLETE_BASED_RECONSTRUCTION;4416;9;[1328, 1411, 771, 182, 1319, 1451, 175, 895, 1439]
